Flight_ID,Day,Start_Time,End_Time,Duration_Min,Distance_Km,Payload_Kg,Status
FLIGHT-1754,10,16:51:32,16:54:06,2.57,1.54,1.99,GCS_Disconnect_RTL
FLIGHT-1755,10,16:56:30,16:59:08,2.63,1.58,0.96,Success
FLIGHT-1756,10,17:02:42,17:04:44,2.03,1.22,1.87,Success
FLIGHT-1757,10,17:12:19,17:14:26,2.12,1.27,1.71,Success
FLIGHT-1758,10,17:22:10,17:26:19,4.15,2.49,1.1,Success
FLIGHT-1759,10,17:30:42,17:33:27,2.75,1.65,1.62,Warning_HighWind
FLIGHT-1760,10,17:40:54,17:45:27,4.55,2.73,1.35,Success
FLIGHT-1761,10,17:51:00,17:53:19,2.32,1.39,1.06,Success
FLIGHT-1762,10,17:55:47,17:57:55,2.13,1.28,1.37,Success
FLIGHT-1763,10,18:00:40,18:03:16,2.6,1.56,1.76,Success
FLIGHT-1764,10,18:09:17,18:13:55,4.63,2.78,0.58,Success
FLIGHT-1765,10,18:20:26,18:22:36,2.17,1.3,1.16,Success
FLIGHT-1766,10,18:28:51,18:33:49,4.97,2.98,1.27,Success
FLIGHT-1767,10,18:40:06,18:43:35,3.48,2.09,0.53,Success
FLIGHT-1768,10,18:47:50,18:50:18,2.47,1.48,1.71,Success
FLIGHT-1769,10,18:53:52,18:57:26,3.57,2.14,0.73,Success
FLIGHT-1770,10,19:00:34,19:03:12,2.63,1.58,1.25,Success
FLIGHT-1771,10,19:08:39,19:11:14,2.58,1.55,1.75,Success
FLIGHT-1772,10,19:18:01,19:20:17,2.27,1.36,1.82,Success
FLIGHT-1773,10,19:24:50,19:26:29,1.65,0.99,1.62,Warning_HighWind
FLIGHT-1774,10,19:30:39,19:33:15,2.6,1.56,1.29,Success
FLIGHT-1775,10,19:41:03,19:43:02,1.98,1.19,1.65,Success
FLIGHT-1776,10,19:49:57,19:54:39,4.7,2.82,1.35,Success
FLIGHT-1777,10,20:00:57,20:03:02,2.08,1.25,1.37,Success
FLIGHT-1778,10,20:06:31,20:11:28,4.95,2.97,1.02,Success
FLIGHT-1779,10,20:14:45,20:17:45,3,1.8,1.34,Success
FLIGHT-1780,10,20:25:23,20:29:47,4.4,2.64,0.51,GCS_Disconnect_RTL
FLIGHT-1781,10,20:31:55,20:34:17,2.37,1.42,0.99,Success
FLIGHT-1782,10,20:41:46,20:45:07,3.35,2.01,0.58,Success
FLIGHT-1783,10,20:50:15,20:53:01,2.77,1.66,0.58,Success
FLIGHT-1784,10,20:55:22,20:58:43,3.35,2.01,1.85,Success
FLIGHT-1785,10,21:01:57,21:06:55,4.97,2.98,1.9,Success
FLIGHT-1786,10,21:14:18,21:17:02,2.73,1.64,0.5,Success
FLIGHT-1787,10,21:24:27,21:27:26,2.98,1.79,0.81,Success
FLIGHT-1788,10,21:31:17,21:33:30,2.22,1.33,0.75,Success
FLIGHT-1789,10,21:40:17,21:44:44,4.45,2.67,1.4,Success
FLIGHT-1790,10,21:47:49,21:50:00,2.18,1.31,1.49,Success
FLIGHT-1791,10,21:55:52,21:57:59,2.12,1.27,0.87,Success
FLIGHT-1792,10,22:00:16,22:02:55,2.65,1.59,1.34,Success
FLIGHT-1793,10,22:09:23,22:12:51,3.47,2.08,1.9,Success
FLIGHT-1794,10,22:19:38,22:23:37,3.98,2.39,1.07,Success
FLIGHT-1795,10,22:30:54,22:35:25,4.52,2.71,1.56,Success
FLIGHT-1796,10,22:41:34,22:45:46,4.2,2.52,0.54,Success
FLIGHT-1797,10,22:50:28,22:54:50,4.37,2.62,1.28,Success
FLIGHT-1798,10,23:01:30,23:05:51,4.35,2.61,0.52,Warning_HighWind
FLIGHT-1799,10,23:11:21,23:13:36,2.25,1.35,1.89,Success
FLIGHT-1800,10,23:16:08,23:17:41,1.55,0.93,1.41,Warning_HighWind
FLIGHT-1801,10,23:24:24,23:27:03,2.65,1.59,1.78,Success
FLIGHT-1802,10,23:31:26,23:33:19,1.88,1.13,1.18,Success
FLIGHT-1803,10,23:40:43,23:43:53,3.17,1.9,1.99,Success
FLIGHT-1804,10,23:48:27,23:51:35,3.13,1.88,0.86,Success
FLIGHT-1805,10,23:57:19,23:59:44,2.42,1.45,1.04,Success
FLIGHT-1806,10,24:05:38,24:08:54,3.27,1.96,1.45,Warning_HighWind
FLIGHT-1807,10,24:12:04,24:15:19,3.25,1.95,1.34,Success
FLIGHT-1808,10,24:21:45,24:24:15,2.5,1.5,1.16,Success
FLIGHT-1809,10,24:27:38,24:31:01,3.38,2.03,1.72,Success
FLIGHT-1810,10,24:35:55,24:37:25,1.5,0.9,0.81,Warning_HighWind
FLIGHT-1811,10,24:42:50,24:46:04,3.23,1.94,1.35,Success
FLIGHT-1812,10,24:49:54,24:54:48,4.9,2.94,1.42,Success
FLIGHT-1813,11,0:01:48,0:06:01,4.22,2.53,0.68,Success
FLIGHT-1814,11,0:09:00,0:11:09,2.15,1.29,1.27,Success
FLIGHT-1815,11,0:16:11,0:18:57,2.77,1.66,1.49,Success
FLIGHT-1816,11,0:24:39,0:27:28,2.82,1.69,0.52,Success
FLIGHT-1817,11,0:33:07,0:35:08,2.02,1.21,0.77,Success
FLIGHT-1818,11,0:39:22,0:42:45,3.38,2.03,1.76,Success
FLIGHT-1819,11,0:44:47,0:48:41,3.9,2.34,1.3,Success
FLIGHT-1820,11,0:50:44,0:54:27,3.72,2.23,0.58,Success
FLIGHT-1821,11,0:57:58,0:59:58,2,1.2,1.24,Success
FLIGHT-1822,11,1:04:23,1:07:43,3.33,2,1.22,Success
FLIGHT-1823,11,1:13:49,1:18:01,4.2,2.52,1.16,Success
FLIGHT-1824,11,1:25:58,1:29:44,3.77,2.26,1.1,Success
FLIGHT-1825,11,1:33:20,1:35:40,2.33,1.4,1.67,Success
FLIGHT-1826,11,1:40:52,1:43:54,3.03,1.82,0.7,Success
FLIGHT-1827,11,1:50:56,1:55:53,4.95,2.97,1.82,Success
FLIGHT-1828,11,2:02:09,2:05:53,3.73,2.24,0.5,Success
FLIGHT-1829,11,2:13:35,2:17:57,4.37,2.62,0.67,Success
FLIGHT-1830,11,2:25:47,2:29:56,4.15,2.49,0.56,Success
FLIGHT-1831,11,2:33:02,2:36:40,3.63,2.18,0.66,Success
FLIGHT-1832,11,2:41:01,2:44:10,3.15,1.89,1.65,Success
FLIGHT-1833,11,2:48:50,2:53:22,4.53,2.72,0.67,Success
FLIGHT-1834,11,2:58:48,3:03:45,4.95,2.97,0.57,Success
FLIGHT-1835,11,3:09:40,3:14:02,4.37,2.62,1.44,Success
FLIGHT-1836,11,3:18:38,3:20:09,1.52,0.91,1.93,Success
FLIGHT-1837,11,3:22:46,3:26:26,3.67,2.2,1.74,Warning_HighWind
FLIGHT-1838,11,3:33:52,3:38:12,4.33,2.6,0.56,Success
FLIGHT-1839,11,3:44:15,3:48:31,4.27,2.56,1.2,Success
FLIGHT-1840,11,3:53:08,3:55:06,1.97,1.18,1.13,Warning_HighWind
FLIGHT-1841,11,3:59:00,4:03:30,4.5,2.7,0.74,Warning_HighWind
FLIGHT-1842,11,4:06:18,4:09:48,3.5,2.1,1.12,Success
FLIGHT-1843,11,4:13:54,4:18:40,4.77,2.86,0.82,Success
FLIGHT-1844,11,4:25:59,4:29:46,3.78,2.27,0.98,Success
FLIGHT-1845,11,4:36:09,4:38:07,1.97,1.18,0.71,Success
FLIGHT-1846,11,4:44:33,4:46:04,1.52,0.91,1.34,Warning_HighWind
FLIGHT-1847,11,4:51:19,4:54:15,2.93,1.76,1.86,Success
FLIGHT-1848,11,4:58:33,5:00:19,1.77,1.06,1.88,Success
FLIGHT-1849,11,5:07:22,5:09:11,1.82,1.09,0.89,Success
FLIGHT-1850,11,5:12:28,5:14:01,1.55,0.93,1.76,Success
FLIGHT-1851,11,5:18:08,5:22:57,4.82,2.89,1.21,Success
FLIGHT-1852,11,5:25:17,5:30:08,4.85,2.91,0.87,Success
FLIGHT-1853,11,5:37:15,5:40:39,3.4,2.04,1.11,Success
FLIGHT-1854,11,5:43:49,5:46:28,2.65,1.59,0.59,Success
FLIGHT-1855,11,5:52:36,5:57:16,4.67,2.8,1.78,Success
FLIGHT-1856,11,5:59:25,6:03:29,4.07,2.44,1.96,Warning_HighWind
FLIGHT-1857,11,6:07:22,6:09:17,1.92,1.15,1.56,Success
FLIGHT-1858,11,6:16:19,6:19:23,3.07,1.84,0.55,Success
FLIGHT-1859,11,6:25:31,6:28:23,2.87,1.72,0.76,Warning_HighWind
FLIGHT-1860,11,6:35:55,6:38:56,3.02,1.81,1.1,Success
FLIGHT-1861,11,6:42:21,6:44:29,2.13,1.28,1.45,Success
FLIGHT-1862,11,6:50:39,6:52:29,1.83,1.1,1.95,Success
FLIGHT-1863,11,6:55:17,6:57:02,1.75,1.05,1.17,Success
FLIGHT-1864,11,7:03:51,7:08:01,4.17,2.5,1.6,Success
FLIGHT-1865,11,7:13:06,7:16:13,3.12,1.87,1.6,Success
FLIGHT-1866,11,7:21:17,7:23:03,1.77,1.06,1.67,Success
FLIGHT-1867,11,7:29:54,7:32:11,2.28,1.37,1.3,Success
FLIGHT-1868,11,7:39:46,7:42:23,2.62,1.57,0.86,Success
FLIGHT-1869,11,7:48:03,7:49:38,1.58,0.95,0.7,Success
FLIGHT-1870,11,7:52:51,7:56:25,3.57,2.14,1.62,Success
FLIGHT-1871,11,8:02:34,8:05:19,2.75,1.65,1.08,Success
FLIGHT-1872,11,8:09:13,8:11:39,2.43,1.46,1.24,Success
FLIGHT-1873,11,8:13:52,8:15:37,1.75,1.05,1.68,Success
FLIGHT-1874,11,8:23:00,8:24:48,1.8,1.08,1.61,Success
FLIGHT-1875,11,8:31:57,8:35:59,4.03,2.42,1.69,Warning_HighWind
FLIGHT-1876,11,8:38:37,8:41:51,3.23,1.94,0.54,Success
FLIGHT-1877,11,8:45:53,8:49:23,3.5,2.1,1.8,Success
FLIGHT-1878,11,8:55:40,8:57:14,1.57,0.94,1.21,Success
FLIGHT-1879,11,9:04:37,9:06:15,1.63,0.98,1.54,Success
FLIGHT-1880,11,9:10:19,9:12:49,2.5,1.5,1.47,Success
FLIGHT-1881,11,9:17:59,9:21:31,3.53,2.12,1.88,Success
FLIGHT-1882,11,9:28:37,9:33:04,4.45,2.67,1.74,Success
FLIGHT-1883,11,9:38:02,9:42:31,4.48,2.69,1.25,Success
FLIGHT-1884,11,9:49:02,9:51:30,2.47,1.48,1.94,Success
FLIGHT-1885,11,9:58:26,10:01:16,2.83,1.7,1.06,Success
FLIGHT-1886,11,10:08:33,10:11:41,3.13,1.88,1.98,Success
FLIGHT-1887,11,10:18:22,10:21:35,3.22,1.93,0.86,Success
FLIGHT-1888,11,10:25:43,10:27:20,1.62,0.97,0.8,Success
FLIGHT-1889,11,10:32:14,10:36:46,4.53,2.72,0.94,Success
FLIGHT-1890,11,10:43:57,10:45:38,1.68,1.01,0.72,Success
FLIGHT-1891,11,10:49:39,10:53:12,3.55,2.13,1.05,Success
FLIGHT-1892,11,11:00:04,11:05:03,4.98,2.99,0.81,Success
FLIGHT-1893,11,11:10:38,11:15:32,4.9,2.94,0.93,Success
FLIGHT-1894,11,11:18:06,11:20:08,2.03,1.22,1.91,Success
FLIGHT-1895,11,11:22:08,11:24:40,2.53,1.52,1.2,Success
FLIGHT-1896,11,11:31:02,11:33:27,2.42,1.45,1.89,Warning_HighWind
FLIGHT-1897,11,11:40:30,11:42:25,1.92,1.15,1.34,Success
FLIGHT-1898,11,11:49:22,11:51:52,2.5,1.5,1.81,Success
FLIGHT-1899,11,11:54:26,11:56:10,1.73,1.04,1.02,Success
FLIGHT-1900,11,12:02:20,12:05:08,2.8,1.68,1.38,Success
FLIGHT-1901,11,12:09:36,12:12:16,2.67,1.6,1.7,Success
FLIGHT-1902,11,12:19:03,12:21:25,2.37,1.42,1.55,Success
FLIGHT-1903,11,12:27:58,12:30:48,2.83,1.7,0.99,Success
FLIGHT-1904,11,12:38:05,12:40:28,2.38,1.43,1.53,Success
FLIGHT-1905,11,12:47:18,12:51:47,4.48,2.69,1.69,Success
FLIGHT-1906,11,12:57:50,13:02:03,4.22,2.53,1.12,Success
FLIGHT-1907,11,13:06:17,13:08:43,2.43,1.46,0.99,Success
FLIGHT-1908,11,13:11:41,13:14:08,2.45,1.47,1.85,Success
FLIGHT-1909,11,13:17:21,13:21:37,4.27,2.56,1.41,Success
FLIGHT-1910,11,13:26:38,13:30:09,3.52,2.11,0.66,Success
FLIGHT-1911,11,13:37:37,13:40:46,3.15,1.89,1.61,Success
FLIGHT-1912,11,13:45:02,13:48:08,3.1,1.86,0.77,Success
FLIGHT-1913,11,13:50:26,13:54:09,3.72,2.23,1.38,Success
FLIGHT-1914,11,14:00:18,14:02:29,2.18,1.31,0.61,Success
FLIGHT-1915,11,14:05:18,14:09:31,4.22,2.53,0.61,Success
FLIGHT-1916,11,14:13:50,14:16:58,3.13,1.88,1.93,Success
FLIGHT-1917,11,14:23:58,14:27:10,3.2,1.92,1.22,Success
FLIGHT-1918,11,14:29:14,14:34:07,4.88,2.93,1.38,Success
FLIGHT-1919,11,14:39:34,14:43:42,4.13,2.48,1.69,Success
FLIGHT-1920,11,14:48:15,14:52:05,3.83,2.3,1.79,Warning_HighWind
FLIGHT-1921,11,14:59:15,15:02:13,2.97,1.78,1.62,Success
FLIGHT-1922,11,15:08:52,15:11:33,2.68,1.61,1.32,Success
FLIGHT-1923,11,15:19:08,15:23:09,4.02,2.41,1.85,Success
FLIGHT-1924,11,15:26:10,15:30:57,4.78,2.87,1.14,Success
FLIGHT-1925,11,15:36:05,15:37:38,1.55,0.93,1.91,Success
FLIGHT-1926,11,15:40:34,15:43:50,3.27,1.96,0.75,Success
FLIGHT-1927,11,15:49:27,15:52:53,3.43,2.06,1.82,Success
FLIGHT-1928,11,15:56:04,15:58:44,2.67,1.6,0.65,Success
FLIGHT-1929,11,16:02:39,16:05:21,2.7,1.62,1.23,Success
FLIGHT-1930,11,16:11:15,16:13:25,2.17,1.3,1.3,Success
FLIGHT-1931,11,16:18:36,16:20:29,1.88,1.13,0.7,Success
FLIGHT-1932,11,16:26:01,16:29:42,3.68,2.21,1.65,Success
FLIGHT-1933,11,16:32:52,16:37:20,4.47,2.68,0.73,Success
FLIGHT-1934,11,16:42:46,16:47:45,4.98,2.99,1.37,Success
FLIGHT-1935,11,16:54:27,16:58:28,4.02,2.41,1.36,Success
FLIGHT-1936,11,17:01:12,17:04:36,3.4,2.04,0.6,Success
FLIGHT-1937,11,17:06:57,17:11:18,4.35,2.61,1.55,Success
FLIGHT-1938,11,17:17:15,17:20:59,3.73,2.24,1.65,Warning_HighWind
FLIGHT-1939,11,17:27:23,17:30:44,3.35,2.01,1.56,Success
FLIGHT-1940,11,17:37:47,17:42:27,4.67,2.8,1.05,Success
FLIGHT-1941,11,17:44:40,17:48:46,4.1,2.46,0.81,Success
FLIGHT-1942,11,17:51:23,17:55:59,4.6,2.76,1.17,Warning_HighWind
FLIGHT-1943,11,18:01:33,18:04:02,2.48,1.49,1.93,Success
FLIGHT-1944,11,18:09:29,18:13:47,4.3,2.58,0.72,Success
FLIGHT-1945,11,18:17:22,18:19:17,1.92,1.15,0.52,Success
FLIGHT-1946,11,18:22:07,18:25:39,3.53,2.12,1.98,Success
FLIGHT-1947,11,18:31:53,18:36:24,4.52,2.71,1.38,Success
FLIGHT-1948,11,18:38:51,18:43:46,4.92,2.95,0.79,Success
FLIGHT-1949,11,18:49:17,18:54:13,4.93,2.96,0.91,Success
FLIGHT-1950,11,19:00:53,19:05:31,4.63,2.78,1.38,Success
FLIGHT-1951,11,19:10:26,19:14:17,3.85,2.31,0.86,Success
FLIGHT-1952,11,19:19:13,19:22:49,3.6,2.16,1.6,Warning_HighWind
FLIGHT-1953,11,19:25:03,19:29:37,4.57,2.74,0.8,Success
FLIGHT-1954,11,19:35:11,19:39:33,4.37,2.62,1.85,Success
FLIGHT-1955,11,19:44:39,19:47:01,2.37,1.42,1.16,Success
FLIGHT-1956,11,19:54:11,19:56:24,2.22,1.33,0.92,Success
FLIGHT-1957,11,20:02:15,20:06:51,4.6,2.76,1.56,Success
FLIGHT-1958,11,20:13:53,20:15:51,1.97,1.18,0.5,Success
FLIGHT-1959,11,20:18:05,20:22:18,4.22,2.53,1.58,Success
FLIGHT-1960,11,20:25:33,20:29:46,4.22,2.53,1.72,Success
FLIGHT-1961,11,20:34:20,20:35:50,1.5,0.9,1.97,Warning_HighWind
FLIGHT-1962,11,20:42:08,20:44:28,2.33,1.4,0.96,Success
FLIGHT-1963,11,20:50:08,20:53:40,3.53,2.12,1.6,Success
FLIGHT-1964,11,20:57:44,21:00:34,2.83,1.7,0.78,Success
FLIGHT-1965,11,21:05:23,21:07:31,2.13,1.28,0.98,Success
FLIGHT-1966,11,21:15:08,21:18:16,3.13,1.88,1.19,Success
FLIGHT-1967,11,21:21:17,21:24:45,3.47,2.08,0.74,Success
FLIGHT-1968,11,21:26:52,21:31:42,4.83,2.9,1.29,Success
FLIGHT-1969,11,21:34:06,21:37:58,3.87,2.32,0.53,Success
FLIGHT-1970,11,21:43:02,21:45:13,2.18,1.31,0.99,Success
FLIGHT-1971,11,21:48:36,21:50:39,2.05,1.23,1.82,Success
FLIGHT-1972,11,21:57:24,22:00:21,2.95,1.77,1.49,Success
FLIGHT-1973,11,22:03:12,22:07:04,3.87,2.32,1.06,Success
FLIGHT-1974,11,22:11:26,22:14:28,3.03,1.82,0.64,Success
FLIGHT-1975,11,22:16:41,22:18:52,2.18,1.31,1.52,Success
FLIGHT-1976,11,22:21:18,22:24:20,3.03,1.82,1.5,Success
FLIGHT-1977,11,22:27:16,22:30:45,3.48,2.09,1.69,Success
FLIGHT-1978,11,22:37:04,22:41:50,4.77,2.86,0.97,Success
FLIGHT-1979,11,22:44:30,22:48:11,3.68,2.21,0.8,Success
FLIGHT-1980,11,22:53:28,22:55:40,2.2,1.32,0.99,Success
FLIGHT-1981,11,23:00:15,23:02:10,1.92,1.15,0.74,Success
FLIGHT-1982,11,23:04:58,23:08:52,3.9,2.34,1.21,Success
FLIGHT-1983,11,23:16:16,23:18:00,1.73,1.04,1.51,GCS_Disconnect_RTL
FLIGHT-1984,11,23:24:19,23:27:16,2.95,1.77,1.86,Success
FLIGHT-1985,11,23:32:00,23:36:42,4.7,2.82,1.02,Success
FLIGHT-1986,11,23:43:23,23:47:53,4.5,2.7,1.57,Success
FLIGHT-1987,11,23:53:29,23:56:02,2.55,1.53,1.45,Success
FLIGHT-1988,11,24:03:31,24:07:28,3.95,2.37,1.05,Success
FLIGHT-1989,11,24:13:45,24:16:12,2.45,1.47,1.85,Success
FLIGHT-1990,11,24:18:38,24:20:36,1.97,1.18,0.52,Success
FLIGHT-1991,11,24:24:22,24:28:56,4.57,2.74,1.98,Success
FLIGHT-1992,11,24:32:31,24:35:29,2.97,1.78,1.79,Success
FLIGHT-1993,11,24:39:19,24:41:10,1.85,1.11,1.84,Success
FLIGHT-1994,11,24:48:00,24:51:16,3.27,1.96,1.33,Warning_HighWind
FLIGHT-1995,11,24:55:06,24:58:05,2.98,1.79,1.74,Success
FLIGHT-1996,12,0:00:17,0:05:07,4.83,2.9,1.3,Success
FLIGHT-1997,12,0:10:25,0:11:55,1.5,0.9,1.58,Success
FLIGHT-1998,12,0:17:00,0:20:17,3.28,1.97,1.25,Success
FLIGHT-1999,12,0:24:28,0:29:09,4.68,2.81,1.85,Success
FLIGHT-2000,12,0:34:22,0:36:26,2.07,1.24,1.96,Success
